"SpeciesName","Genus","Species","Longitude","Latitude","datasetKey"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.552444,19.606662,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.518091,19.708417,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.578013,19.655954,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.205235,20.785678,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.493973,19.763844,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.392012,20.655897,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.29984,20.66285,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.241839,20.624217,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.340078,20.750209,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.420781,19.692939,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.505387,19.745836,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.270579,20.769333,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.263522,20.795732,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.366922,20.716894,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.487272,19.711669,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.294982,20.721326,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.329037,20.785573,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.272547,20.676547,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.239268,20.631622,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.327209,20.632048,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.332568,20.754685,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.264436,19.958629,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.214188,20.722608,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.582235,19.732661,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.335565,20.752691,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.022048,20.788657,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.377087,20.766534,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.301592,20.70148,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.551785,19.717347,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.362077,20.756977,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.26283,20.701742,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.427008,19.782426,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.461485,19.685138,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.304186,20.769709,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.302912,20.710713,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.289884,20.687905,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.223131,20.641287,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.571817,19.66024,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.35875,20.602223,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.348094,20.739076,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.370744,20.757257,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.362398,20.783421,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.394425,20.654165,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.523176,19.746735,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.387434,20.611229,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.365002,20.70116,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.319336,20.675549,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.518356,19.651101,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.459636,19.962384,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.483864,19.876509,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.541965,19.81035,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.510555,19.840826,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.508493,19.935207,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.327847,20.61397,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.338895,20.619081,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.286111,20.729856,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.316778,20.720103,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.366334,20.736026,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.210579,20.72578,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.334891,20.607741,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.516558,19.642103,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.28424,20.772911,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.318051,20.767798,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.332702,20.735395,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.221676,20.782436,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.251206,20.745383,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.272101,20.747242,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.261982,20.766157,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.291396,20.779676,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.365445,20.766698,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.203598,20.682178,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.41385,19.653068,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.486425,19.616504,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.335889,20.604249,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.26182,20.637506,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.204098,20.710813,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.553139,19.786353,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.292679,20.750836,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.495467,19.641912,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.355421,20.676195,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.526001,19.703551,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.354071,20.697282,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.37077,20.662383,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.321406,20.659429,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.373406,20.691497,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.458569,19.61681,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.562873,19.726488,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.574715,19.696874,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.433692,19.651739,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.297597,20.702889,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.274523,20.647998,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.372527,20.687205,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.053084,20.750519,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.088057,20.782732,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.091284,20.710997,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.387877,20.673393,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.301268,20.781308,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.220823,20.693201,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.346654,20.757289,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.321542,20.724079,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.351846,20.74932,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.320998,20.781222,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.251985,20.789432,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.576133,19.664573,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.285321,20.726563,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.296649,20.756791,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.447887,19.610539,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.455887,19.653197,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.242099,20.676181,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.43132,19.922635,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.354511,20.65209,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.359479,20.674651,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.205489,20.759625,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.206551,20.660179,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.333337,20.728814,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.331769,20.796408,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.267676,20.75902,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.204167,20.766693,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.221662,20.67076,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.275258,20.600748,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.228152,20.6421,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.317486,20.601067,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.328733,20.769,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.219828,20.790438,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.315813,20.699674,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.391931,20.659114,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.335141,20.603267,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.230797,20.642517,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.346618,20.616723,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.364576,20.745129,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.395776,20.760835,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.418332,19.606003,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.45,19.76,"14d5676a-2c54-4f94-9023-1e8dcd822aa0"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.402959,19.781594,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.308764,20.613931,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.216614,20.642641,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.285846,20.665571,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.23,20.74,"14d5676a-2c54-4f94-9023-1e8dcd822aa0"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.587678,19.606493,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.491236,19.787011,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.215349,20.711801,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.33788,20.786742,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.26758,20.694937,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.395477,20.665916,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.398838,20.74785,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.47238,19.741115,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.370911,20.670023,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.345617,20.793246,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.361351,20.627761,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.388749,20.70343,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.544414,19.621476,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.469519,19.860263,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.277699,20.770503,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.341843,20.746545,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.455614,19.672854,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.279405,20.732179,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.393699,20.718661,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.340426,20.74099,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.553026,19.697135,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.424328,19.618994,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.335647,20.692339,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.25,20.71,"14d5676a-2c54-4f94-9023-1e8dcd822aa0"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.28665,20.617603,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.713134,19.574642,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.270994,20.795465,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.355725,20.602671,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.316728,20.689523,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.446548,19.716332,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.314921,20.791283,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.371608,20.785348,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-155.532655,19.729385,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.286665,20.618552,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.246835,20.770375,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.393313,20.782265,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.383216,20.741101,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.317656,20.61458,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.23,20.71,"7a3679ef-5582-4aaa-81f0-8c2545cafc81"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.344541,20.730963,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.342649,20.723714,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.266787,20.674954,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.381482,20.640905,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.337896,20.603193,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.10519,20.683384,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.320111,20.728353,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.247184,20.767209,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.304606,20.765575,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.26207,20.656156,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
"Argyroxiphium sandwicense DC.","Argyroxiphium","sandwicense",-156.380481,20.664091,"50c9509d-22c7-4a22-a47d-8c48425ef4a7"
